,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,t_1_roi,t_2_roi,t_3_roi,t_4_roi,t_5_roi,t_6_roi,t_7_roi,best_treatment_roi,best_treatment,delta_coin,coin,cum_expense,delta_cum_expense,base_expense,cum_base_expense,extra_expense,cut_off_point,final_coin,treatment,if_same,tmp_label
1991,14,30,65,57,91,15,2,5,0,0,0,0,0.0,0,4545.931,5,-70.27865680666946,599.2652590133322,344.37527198666334,168.53304234333152,1728.6263479133322,230.28187689999595,350.1505498699971,-234.26218935556489,1198.5305180266644,491.9646742666619,168.53304234333152,1329.7125753179478,143.92617306249747,184.2897630894722,1329.7125753179478,t_5_roi,1.3,1.4000000000000001,256.0000000000008,225.4000000000009,0.1,30.600000000000165,99.99999999999997,False,0.1,1.4,False,0.0
282,14,29,76,73,75,90,73,6,0,0,0,0,0.0,0,9351.109,1,-44.804726656668215,606.0351426266661,356.5556068899987,196.20122172333322,1728.5443445299989,223.7835626499964,386.1425097899983,-149.34908885556072,1212.0702852533323,509.3651526999982,196.20122172333322,1329.6494957923067,139.86472665624774,203.2328998894728,1329.6494957923067,t_5_roi,1.3,1.4000000000000001,257.4000000000008,226.7000000000009,0.1,30.700000000000166,99.99999999999997,False,0.1,0.4,False,0.0
1123,14,30,74,59,57,619,290,2,663,2,0,0,0.0,0,1610.3829999999998,5,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,258.80000000000075,228.0000000000009,0.1,30.800000000000168,99.99999999999997,False,0.1,1.4,False,0.0
108,14,30,74,70,80,523,271,4,332,53,0,0,0.0,0,0.0,6,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,260.2000000000007,229.30000000000092,0.1,30.90000000000017,99.99999999999997,False,0.1,1.7,False,0.0
607,14,30,49,45,63,27,14,4,0,0,1,1,1.0,0,9521.902,1,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,261.6000000000007,230.60000000000093,0.1,31.00000000000017,99.99999999999997,False,0.1,0.4,False,0.0
1626,14,30,57,65,99,40,12,2,1344,10,1,1,1.0,0,0.0,6,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,263.0000000000007,231.90000000000094,0.1,31.100000000000172,99.99999999999997,False,0.1,1.7,False,0.0
345,14,30,108,97,130,72,44,5,0,0,1,1,1.0,0,9091.558,3,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,264.40000000000066,233.20000000000095,0.1,31.200000000000173,99.99999999999997,False,0.1,0.8,False,0.0
161,14,30,143,146,173,98,64,5,0,0,0,0,0.0,0,11930.9,2,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,265.80000000000064,234.50000000000097,0.1,31.300000000000175,99.99999999999997,False,0.1,0.6,False,0.0
1489,14,30,46,57,66,392,126,5,8418,33,0,0,0.0,0,0.0,2,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,267.2000000000006,235.80000000000098,0.1,31.400000000000176,99.99999999999997,False,0.1,0.6,False,0.0
308,14,30,62,49,70,87,82,4,11881,306,1,1,1.0,0,0.0,0,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,268.6000000000006,237.100000000001,0.1,31.500000000000178,99.99999999999997,False,0.1,0.1,True,0.1
1222,14,30,39,37,49,250,134,5,2043,11,0,0,0.0,0,0.0,7,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,270.00000000000057,238.400000000001,0.1,31.60000000000018,99.99999999999997,False,0.1,2.0,False,0.0
403,14,30,154,134,174,592,89,2,7220,87,1,1,1.0,0,0.0,2,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,271.40000000000055,239.700000000001,0.1,31.70000000000018,99.99999999999997,False,0.1,0.6,False,0.0
30,14,30,35,37,47,802,477,3,664,3,0,0,0.0,0,0.0,3,-42.21606788333429,630.9688326533333,354.6353482233308,204.02941400666626,1726.3458668666665,236.97389951999597,393.1274071833314,-140.72022627778097,1261.9376653066665,506.62192603332977,204.02941400666626,1327.9583591282048,148.10868719999746,206.9091616754376,1327.9583591282048,t_5_roi,1.3,1.4000000000000001,272.8000000000005,241.00000000000102,0.1,31.800000000000182,99.99999999999997,False,0.1,0.8,False,0.0
1173,14,30,44,36,41,37,30,6,5293,15,0,0,0.0,0,0.0,2,-35.73799776666692,603.5101358900001,348.66632561333245,192.9284324466671,1724.4334723033317,228.70681344666355,378.3198059533315,-119.12665922222308,1207.0202717800003,498.09475087618927,192.9284324466671,1326.487286387178,142.94175840416472,199.1156873438587,1326.487286387178,t_5_roi,1.3,1.4000000000000001,274.2000000000005,242.30000000000103,0.1,31.900000000000183,99.99999999999997,False,0.1,0.6,False,0.0
561,4,4,2,1,0,7,0,4,0,0,1,1,1.0,0,2386.163,7,397.6677087900025,336.05385125333623,343.04297806333443,558.9064530566661,1454.3422410966657,475.4533124866685,-83.67879415333209,1325.5590293000084,672.1077025066725,490.06139723333496,558.9064530566661,1118.724800843589,297.1583203041678,-44.04147060701689,1325.5590293000084,t_1_roi,0.3,0.4,274.6000000000005,242.60000000000105,0.1,32.000000000000185,99.99999999999997,False,0.1,2.0,False,0.0
1248,6,15,0,0,0,7,0,6,13,0,0,0,0.0,0,19.562,0,397.6677087900025,336.05385125333623,343.04297806333443,558.9064530566661,1454.3422410966657,475.4533124866685,-83.67879415333209,1325.5590293000084,672.1077025066725,490.06139723333496,558.9064530566661,1118.724800843589,297.1583203041678,-44.04147060701689,1325.5590293000084,t_1_roi,0.3,0.4,275.00000000000045,242.90000000000106,0.1,32.100000000000186,99.99999999999997,False,0.1,0.1,True,0.1
1547,14,30,12,16,20,2,0,3,0,0,5,5,1.0,0,6639.526,6,-94.58670030333906,420.95136376333085,154.47441082332898,-139.72281195333198,1722.5135508266646,271.1467638066597,295.36045839666264,-315.2890010111302,841.9027275266617,220.67772974761283,-139.72281195333198,1325.010423712819,169.4667273791623,155.45287284034876,1325.010423712819,t_5_roi,1.3,1.4000000000000001,276.40000000000043,244.20000000000107,0.1,32.20000000000019,99.99999999999997,False,0.1,1.7,False,0.0
1157,2,2,1,0,0,21,5,8,0,0,1,1,1.0,0,0.0,4,397.2443617466688,537.9916795566678,461.4146439666679,726.6095071133328,1364.529040786665,468.9233989333352,-12.595324776666073,1324.1478724888962,1075.9833591133356,659.1637770952399,726.6095071133328,1049.63772368205,293.0771243333345,-6.62911830350846,1324.1478724888962,t_1_roi,0.3,0.4,276.8000000000004,244.50000000000108,0.1,32.30000000000019,99.99999999999997,False,0.1,1.1,False,0.0
1642,1,1,1,0,0,31,10,8,0,0,0,0,0.0,0,0.0,5,397.2443617466688,537.9916795566678,461.4146439666679,726.6095071133328,1364.529040786665,468.9233989333352,-12.595324776666073,1324.1478724888962,1075.9833591133356,659.1637770952399,726.6095071133328,1049.63772368205,293.0771243333345,-6.62911830350846,1324.1478724888962,t_1_roi,0.3,0.4,277.2000000000004,244.8000000000011,0.1,32.40000000000019,99.99999999999997,False,0.1,1.4,False,0.0
1360,2,5,0,0,0,16,7,8,3,0,0,0,0.0,0,0.0,0,397.2443617466688,537.9916795566678,461.4146439666679,726.6095071133328,1364.529040786665,468.9233989333352,-12.595324776666073,1324.1478724888962,1075.9833591133356,659.1637770952399,726.6095071133328,1049.63772368205,293.0771243333345,-6.62911830350846,1324.1478724888962,t_1_roi,0.3,0.4,277.60000000000036,245.1000000000011,0.1,32.50000000000019,99.99999999999997,False,0.1,0.1,True,0.1
1671,14,30,77,63,68,226,173,6,5542,193,0,0,0.0,0,0.0,2,-38.12314633333426,607.2980931166658,345.60560189666376,198.50083240666663,1719.6523108266638,230.88403984332942,386.11553136666413,-127.07715444444754,1214.5961862333315,493.7222884238054,198.50083240666663,1322.8094698666644,144.30252490208088,203.21870071929692,1322.8094698666644,t_5_roi,1.3,1.4000000000000001,279.00000000000034,246.4000000000011,0.1,32.60000000000019,99.99999999999997,False,0.1,0.6,False,0.0
1528,14,30,80,69,75,10,0,5,0,1,0,0,0.0,0,3444.478,4,-102.73333000000366,348.65676015999725,218.99459080332963,12.68504990999827,1719.4350861999994,225.17956564332692,238.3010248566606,-342.44443333334556,697.3135203199945,312.84941543332803,12.68504990999827,1322.6423739999996,140.7372285270793,125.42159202982138,1322.6423739999996,t_5_roi,1.3,1.4000000000000001,280.4000000000003,247.70000000000113,0.1,32.700000000000195,99.99999999999997,False,0.1,1.1,False,0.0
1705,13,20,9,10,9,0,0,3,0,0,3,6,2.0,1,120.398,2,-119.15158338000036,233.17850893666764,12.987557803329766,154.16018556333438,1717.6985412233344,212.68903021666486,296.26046481333384,-397.1719446000012,466.3570178733353,18.553654004756808,154.16018556333438,1321.3065701717956,132.93064388541552,155.92656042807045,1321.3065701717956,t_5_roi,1.3,1.4000000000000001,281.8000000000003,249.00000000000114,0.1,32.800000000000196,99.99999999999997,False,0.1,0.6,False,0.0
824,14,30,71,82,58,37,5,3,0,0,0,0,0.0,0,1228.345,4,-36.21768841666835,622.6632532166659,350.4442113466639,202.10233082999912,1716.9469683766647,235.8993608466626,385.4459743366633,-120.72562805556117,1245.3265064333318,500.6345876380913,202.10233082999912,1320.728437212819,147.43710052916413,202.86630228245437,1320.728437212819,t_5_roi,1.3,1.4000000000000001,283.2000000000003,250.30000000000115,0.1,32.9000000000002,99.99999999999997,False,0.1,1.1,False,0.0
1031,6,13,25,19,34,7,2,4,3,0,5,7,1.4,0,2338.928,1,77.30302071000095,497.73002265667037,309.66098583000075,194.95665136667046,1715.8298597266696,237.8565712133341,510.121919130006,257.6767357000032,995.4600453133407,442.3728369000011,194.95665136667046,1319.869122866669,148.6603570083338,268.48522059474004,1319.869122866669,t_5_roi,1.3,1.4000000000000001,284.60000000000025,251.60000000000116,0.1,33.0000000000002,99.99999999999997,False,0.1,0.4,False,0.0
1313,7,20,7,4,8,2,0,4,0,0,6,10,1.6666666669999999,2,163.371,2,14.036140209996118,212.7638278466657,59.01259344333357,287.26957156666776,1711.7348100099964,187.5156401766635,237.1418534466657,46.78713403332039,425.5276556933314,84.30370491904796,287.26957156666776,1316.7190846230742,117.1972751104147,124.81150181403459,1316.7190846230742,t_5_roi,1.3,1.4000000000000001,286.0000000000002,252.90000000000117,0.1,33.1000000000002,99.99999999999997,False,0.1,0.6,False,0.0
228,5,13,40,38,45,50,29,4,161,59,2,2,1.0,0,0.0,3,209.0855432933313,597.1058387066696,444.74229661333356,222.10063043333503,1710.5941872833364,306.19811489666426,524.1470017266683,696.9518109777711,1194.2116774133392,635.346138019048,222.10063043333503,1315.8416825256434,191.37382181041517,275.86684301403596,1315.8416825256434,t_5_roi,1.3,1.4000000000000001,287.4000000000002,254.20000000000118,0.1,33.2000000000002,99.99999999999997,False,0.1,0.8,False,0.0
95,14,30,48,47,67,16,7,6,0,0,0,0,0.0,0,17319.664,5,-32.12476686666741,598.9925136799992,341.4144650199978,196.57374923000043,1710.253412336665,229.8095011699952,378.4340985199978,-107.0825562222247,1197.9850273599984,487.73495002856833,196.57374923000043,1315.5795479512806,143.630938231247,199.17584132631464,1315.5795479512806,t_5_roi,1.3,1.4000000000000001,288.8000000000002,255.5000000000012,0.1,33.3000000000002,99.99999999999997,False,0.1,1.4,False,0.0
666,14,30,47,52,114,2,1,2,0,0,4,6,1.5,1,24685.291,3,-402.5159750733365,84.66022182666256,-55.03551130667256,-143.29504573333358,1704.6661779299975,-101.55723544334069,215.8970011166621,-1341.7199169111218,169.32044365332513,-78.62215900953224,-143.29504573333358,1311.2816753307673,-63.47327215208793,113.63000058771689,1311.2816753307673,t_5_roi,1.3,1.4000000000000001,290.20000000000016,256.8000000000012,0.1,33.400000000000205,99.99999999999997,False,0.1,0.8,False,0.0
109,14,29,9,9,16,16,10,5,0,0,7,7,1.0,0,240.685,3,-137.6555270100043,654.8779881766678,339.29176134999943,195.01368708333572,1401.6842010466653,252.8650600566644,477.739901070001,-458.8517567000144,1309.7559763533357,484.7025162142849,195.01368708333572,1078.2186161897425,158.04066253541524,251.44205319473738,1309.7559763533357,t_2_roi,0.5,0.6,290.8000000000002,257.3000000000012,0.1,33.500000000000206,99.99999999999997,False,0.1,0.8,False,0.0
870,6,6,39,26,16,6,1,8,0,0,4,5,1.25,0,10178.179,5,122.15135899999676,274.77516602000014,204.58383987666642,-31.037846603332586,1700.4434272900035,194.1503598233276,382.5609434866665,407.1711966666559,549.5503320400003,292.26262839523775,-31.037846603332586,1308.033405607695,121.34397488957974,201.34786499298235,1308.033405607695,t_5_roi,1.3,1.4000000000000001,292.20000000000016,258.6000000000012,0.1,33.60000000000021,99.99999999999997,False,0.1,1.4,False,0.0
1938,3,3,30,15,9,1,0,8,0,0,3,3,1.0,0,9032.722,3,184.5616951933298,281.9879067233305,215.81587911999938,54.93582026999866,1699.2724134100015,270.9609196466645,358.481999943333,615.2056506444327,563.975813446661,308.3083987428563,54.93582026999866,1307.1326257000012,169.3505747791653,188.67473681228054,1307.1326257000012,t_5_roi,1.3,1.4000000000000001,293.60000000000014,259.9000000000012,0.1,33.70000000000021,99.99999999999997,False,0.1,0.8,False,0.0
289,14,30,19,19,31,24,14,6,4,0,5,5,1.0,0,2568.319,2,-107.07052823999949,653.4965214633347,335.6580237266671,116.86116082667105,1502.7920109566676,218.1752899766661,497.7526580433341,-356.9017607999983,1306.9930429266694,479.51146246666735,116.86116082667105,1155.9938545820519,136.3595562354163,261.9750831807022,1306.9930429266694,t_2_roi,0.5,0.6,294.20000000000016,260.4000000000012,0.1,33.80000000000021,99.99999999999997,False,0.1,0.6,False,0.0
1945,5,6,6,6,5,37,3,4,259,0,0,0,0.0,0,0.0,4,392.05452192666604,612.9100461233334,572.9325357600002,580.7709957166662,1638.1400202833338,456.65172990000013,146.2793707833348,1306.8484064222203,1225.8200922466667,818.4750510857145,580.7709957166662,1260.1077079102567,285.40733118750006,76.98914251754464,1306.8484064222203,t_1_roi,0.3,0.4,294.60000000000014,260.70000000000124,0.1,33.90000000000021,99.99999999999997,False,0.1,1.1,False,0.0
553,5,16,0,0,3,4,4,5,23,0,4,5,1.25,1,0.0,4,387.9688340466655,652.798564283335,388.7856075433351,491.24554321333153,1397.2489444033324,331.6451409366691,155.20071063333538,1293.2294468222185,1305.59712856667,555.408010776193,491.24554321333153,1074.8068803102556,207.2782130854182,81.68458454386072,1305.59712856667,t_2_roi,0.5,0.6,295.20000000000016,261.20000000000124,0.1,34.00000000000021,99.99999999999997,False,0.1,1.1,False,0.0
1886,12,28,29,42,73,47,30,4,0,0,4,5,1.25,0,12656.688,1,-107.79208239000128,652.743774290002,318.54517862666665,91.74140292333414,1482.6681686599993,129.70019268332814,651.4992605666694,-359.30694130000427,1305.487548580004,455.0645408952381,91.74140292333414,1140.5139758923071,81.06262042708008,342.8943476666681,1305.487548580004,t_2_roi,0.5,0.6,295.8000000000002,261.70000000000124,0.1,34.100000000000215,99.99999999999997,False,0.1,0.4,False,0.0
1995,2,3,0,0,0,264,173,8,0,0,0,0,0.0,0,168.92700000000002,3,391.24598228000235,546.2972589933338,465.60578084333434,728.5365902899989,1373.9279392766648,469.9979376066685,-4.913891929999863,1304.1532742666745,1092.5945179866676,665.1511154904777,728.5365902899989,1056.8676455974344,293.7487110041678,-2.586258910526244,1304.1532742666745,t_1_roi,0.3,0.4,296.20000000000016,262.00000000000125,0.1,34.200000000000216,99.99999999999997,False,0.1,0.8,False,0.0
1785,1,1,0,0,0,47,12,7,0,0,0,0,0.0,0,0.0,2,391.24598228000235,546.2972589933338,465.60578084333434,728.5365902899989,1373.9279392766648,469.9979376066685,-4.913891929999863,1304.1532742666745,1092.5945179866676,665.1511154904777,728.5365902899989,1056.8676455974344,293.7487110041678,-2.586258910526244,1304.1532742666745,t_1_roi,0.3,0.4,296.60000000000014,262.30000000000126,0.1,34.30000000000022,99.99999999999997,False,0.1,0.6,False,0.0
1089,1,3,3,1,1,131,20,7,0,2,0,0,0.0,0,0.0,4,391.24598228000235,546.2972589933338,465.60578084333434,728.5365902899989,1373.9279392766648,469.9979376066685,-4.913891929999863,1304.1532742666745,1092.5945179866676,665.1511154904777,728.5365902899989,1056.8676455974344,293.7487110041678,-2.586258910526244,1304.1532742666745,t_1_roi,0.3,0.4,297.0000000000001,262.6000000000013,0.1,34.40000000000022,99.99999999999997,False,0.1,1.1,False,0.0
1247,14,25,49,58,45,13,3,8,0,0,0,0,0.0,0,2944.7529999999997,7,-46.16291021333382,502.4079013533328,348.39604267333107,236.666419893334,1694.6930883366656,175.55961984666192,372.2434488799963,-153.8763673777794,1004.8158027066656,497.708632390473,236.666419893334,1303.6100679512813,109.7247624041637,195.9176046736823,1303.6100679512813,t_5_roi,1.3,1.4000000000000001,298.4000000000001,263.9000000000013,0.1,34.50000000000022,99.99999999999997,False,0.1,2.0,False,0.0
