,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,t_1_roi,t_2_roi,t_3_roi,t_4_roi,t_5_roi,t_6_roi,t_7_roi,best_treatment_roi,best_treatment,delta_coin,coin,cum_expense,delta_cum_expense,base_expense,cum_base_expense,extra_expense,cut_off_point,final_coin,treatment,if_same,tmp_label
691,4,4,0,0,0,51,14,24,68,0,0,0,0.0,0,0.0,1,453.44447433000005,852.2858988033354,697.4454570400021,1146.7749590099995,1474.4384675000024,796.3443853633339,580.7881099233347,1511.4815811000003,1704.5717976066708,996.3506529142888,1146.7749590099995,1134.1834365384634,497.7152408520837,305.6779525912288,1704.5717976066708,t_2_roi,0.5,0.6,328.8000000000019,263.40000000000015,0.1,65.40000000000056,99.99999999999997,False,0.1,0.4,False,0.0
1398,1,2,2,1,0,26,14,46,1,0,0,0,0.0,0,0.0,0,453.44447433000005,852.2858988033354,697.4454570400021,1146.7749590099995,1474.4384675000024,796.3443853633339,580.7881099233347,1511.4815811000003,1704.5717976066708,996.3506529142888,1146.7749590099995,1134.1834365384634,497.7152408520837,305.6779525912288,1704.5717976066708,t_2_roi,0.5,0.6,329.4000000000019,263.90000000000015,0.1,65.50000000000055,99.99999999999997,False,0.1,0.1,True,0.1
1943,5,10,0,0,0,59,22,19,0,0,0,0,0.0,0,0.0,6,453.44447433000005,852.2858988033354,697.4454570400021,1146.7749590099995,1474.4384675000024,796.3443853633339,580.7881099233347,1511.4815811000003,1704.5717976066708,996.3506529142888,1146.7749590099995,1134.1834365384634,497.7152408520837,305.6779525912288,1704.5717976066708,t_2_roi,0.5,0.6,330.00000000000193,264.40000000000015,0.1,65.60000000000055,99.99999999999997,False,0.1,1.7,False,0.0
348,5,14,1,3,4,85,32,11,0,0,0,0,0.0,0,0.0,4,453.44447433000005,852.2858988033354,697.4454570400021,1146.7749590099995,1474.4384675000024,796.3443853633339,580.7881099233347,1511.4815811000003,1704.5717976066708,996.3506529142888,1146.7749590099995,1134.1834365384634,497.7152408520837,305.6779525912288,1704.5717976066708,t_2_roi,0.5,0.6,330.60000000000196,264.90000000000015,0.1,65.70000000000054,99.99999999999997,False,0.1,1.1,False,0.0
1327,14,29,64,71,80,4,3,7,0,0,4,4,1.0,2,6705.578,0,-518.3265658599948,851.2653156933328,184.5313731666711,288.62070877333827,1323.484871063335,-14.068716730001142,572.1838488999992,-1727.7552195333162,1702.5306313866656,263.6162473809587,288.62070877333827,1018.0652854333346,-8.792947956250714,301.14939415789433,1702.5306313866656,t_2_roi,0.5,0.6,331.200000000002,265.40000000000015,0.1,65.80000000000054,99.99999999999997,False,0.1,0.1,True,0.1
175,13,26,23,14,12,219,90,5,23,0,19,38,2.0,5,13421.868999999999,7,-189.6691102733339,850.922163236668,322.6869965299993,1185.0796849366686,1323.8304991966706,404.37115536666715,1034.5543716066704,-632.2303675777797,1701.844326473336,460.9814236142848,1185.0796849366686,1018.3311532282081,252.73197210416697,544.502300845616,1701.844326473336,t_2_roi,0.5,0.6,331.800000000002,265.90000000000015,0.1,65.90000000000053,99.99999999999997,False,0.1,2.0,False,0.0
513,11,21,198,148,136,32,25,6,0,0,12,18,1.5,5,0.0,5,-415.639470316668,849.7648036366701,238.98162633333413,1007.0299362033376,1285.9593582500004,168.41025960333627,1107.0563338700051,-1385.46490105556,1699.5296072733402,341.4023233333345,1007.0299362033376,989.1995063461541,105.25641225208517,582.6612283526343,1699.5296072733402,t_2_roi,0.5,0.6,332.400000000002,266.40000000000015,0.1,66.00000000000053,99.99999999999997,False,0.1,1.4,False,0.0
1247,14,25,49,58,45,13,3,8,0,0,0,0,0.0,0,2944.7529999999997,7,-225.48135593333157,848.8410961766713,446.24024007000213,568.7886563700013,1433.6161514633375,152.723314713332,589.1093389666677,-751.6045197777719,1697.6821923533425,637.4860572428602,568.7886563700013,1102.781654971798,95.4520716958325,310.05754682456194,1697.6821923533425,t_2_roi,0.5,0.6,333.00000000000205,266.90000000000015,0.1,66.10000000000052,99.99999999999997,False,0.1,2.0,False,0.0
1475,13,29,31,32,46,71,18,12,0,0,3,4,1.333333333,1,7323.7880000000005,6,-510.0830418899932,848.2688771033362,262.625536080006,650.2590575933392,1351.046791280006,53.17173400000685,624.2171406033376,-1700.2768062999774,1696.5377542066724,375.1793372571514,650.2590575933392,1039.2667625230815,33.23233375000428,328.53533715965136,1696.5377542066724,t_2_roi,0.5,0.6,333.60000000000207,267.40000000000015,0.1,66.20000000000051,99.99999999999997,False,0.1,1.7,False,0.0
571,14,27,85,82,81,32,25,4,0,0,5,7,1.4,1,2871.172,5,-619.2767182533353,847.9661916633331,241.50214534666432,755.9628110600015,1333.841226229998,-93.50095998333201,890.58483256,-2064.2557275111176,1695.9323833266662,345.00306478094905,755.9628110600015,1026.0317124846138,-58.438099989582504,468.7288592421053,1695.9323833266662,t_2_roi,0.5,0.6,334.2000000000021,267.90000000000015,0.1,66.30000000000051,99.99999999999997,False,0.1,1.4,False,0.0
1579,14,30,30,28,38,14,2,9,787,0,8,9,1.125,4,463.316,3,-563.4588845466651,847.5319236733358,230.06341553000584,484.20086450666986,1258.757007896671,85.45344205333731,689.9823798166681,-1878.196281822217,1695.0638473466715,328.66202218572266,484.20086450666986,968.2746214589777,53.40840128333582,363.1486209561411,1695.0638473466715,t_2_roi,0.5,0.6,334.8000000000021,268.40000000000015,0.1,66.4000000000005,99.99999999999997,False,0.1,0.8,False,0.0
1313,7,20,7,4,8,2,0,4,0,0,6,10,1.6666666669999999,2,163.371,2,508.3970537700025,564.3589657033335,331.32716111333457,1044.7768348100037,1529.07656863,798.1521521633373,662.660165353333,1694.6568459000084,1128.717931406667,473.32451587619227,1044.7768348100037,1176.2127451000001,498.8450951020858,348.7685080807016,1694.6568459000084,t_1_roi,0.3,0.4,335.2000000000021,268.70000000000016,0.1,66.5000000000005,99.99999999999997,False,0.1,0.6,False,0.0
868,6,6,29,14,8,10,3,5,0,0,6,10,1.6666666669999999,3,6657.22,4,249.1430372600016,847.0014779133344,567.9858163966674,1356.9784867333385,1586.0665989333356,585.2518949366712,894.1382251833348,830.476790866672,1694.0029558266688,811.4083091380962,1356.9784867333385,1220.0512299487198,365.78243433541945,470.59906588596573,1694.0029558266688,t_2_roi,0.5,0.6,335.8000000000021,269.20000000000016,0.1,66.60000000000049,99.99999999999997,False,0.1,1.1,False,0.0
1177,4,4,0,1,0,19,8,12,0,0,1,1,1.0,0,0.0,7,436.0492298966669,846.8797779666687,703.3134554866693,1109.714167300001,1439.6836796200027,778.4206534700011,530.6600887666682,1453.4974329888896,1693.7595559333374,1004.7335078380992,1109.714167300001,1107.448984323079,486.51290841875067,279.2947835614043,1693.7595559333374,t_2_roi,0.5,0.6,336.40000000000214,269.70000000000016,0.1,66.70000000000049,99.99999999999997,False,0.1,2.0,False,0.0
991,13,28,3,2,5,20,15,7,0,0,0,0,0.0,0,1673.293,1,-193.4798898933318,846.2491283033341,506.06907989666985,680.1894514500009,1317.086032690002,402.1510550633329,354.69526832666725,-644.932966311106,1692.4982566066683,722.9558284238141,680.1894514500009,1013.1431020692322,251.34440941458303,186.68172017193015,1692.4982566066683,t_2_roi,0.5,0.6,337.00000000000216,270.20000000000016,0.1,66.80000000000048,99.99999999999997,False,0.1,0.4,False,0.0
708,14,30,47,44,50,4,2,5,0,0,0,0,0.0,0,7343.569,5,-482.4219954966593,846.2087279600046,302.01851530667864,233.18993357333875,1327.052880546672,49.02116298333385,394.2258660100024,-1608.0733183221978,1692.4174559200092,431.4550218666838,233.18993357333875,1020.8099081128246,30.638226864583658,207.48729790000127,1692.4174559200092,t_2_roi,0.5,0.6,337.6000000000022,270.70000000000016,0.1,66.90000000000047,99.99999999999997,False,0.1,1.4,False,0.0
1930,14,30,99,145,165,16,6,7,36,0,4,5,1.25,2,9066.808,3,-808.8696617533324,845.4472057566692,72.47809264333681,416.857767646673,1148.2295959366675,-244.0580563299991,622.404904156665,-2696.2322058444415,1690.8944115133384,103.54013234762402,416.857767646673,883.253535335898,-152.53628520624943,327.5815285035079,1690.8944115133384,t_2_roi,0.5,0.6,338.2000000000022,271.20000000000016,0.1,67.00000000000047,99.99999999999997,False,0.1,0.8,False,0.0
1761,13,28,122,69,53,33,16,8,0,0,6,7,1.166666667,0,1279.871,1,-720.5875584533305,845.247996253338,183.17235240667102,534.8555643100043,1168.736901193336,-122.71248362333155,746.6921334266654,-2401.9585281777686,1690.495992506676,261.6747891523872,534.8555643100043,899.0283855333354,-76.69530226458221,392.99585969824494,1690.495992506676,t_2_roi,0.5,0.6,338.8000000000022,271.70000000000016,0.1,67.10000000000046,99.99999999999997,False,0.1,0.4,False,0.0
1055,7,11,10,10,6,14,6,12,0,0,0,0,0.0,0,0.0,3,506.2259322166669,838.2543298500017,722.0870400566691,1068.3269820866667,1463.5826021400014,818.849359220001,519.1723523200009,1687.4197740555562,1676.5086597000034,1031.5529143666702,1068.3269820866667,1125.832770876924,511.7808495125006,273.248606484211,1687.4197740555562,t_1_roi,0.3,0.4,339.2000000000022,272.00000000000017,0.1,67.20000000000046,99.99999999999997,False,0.1,0.8,False,0.0
1194,9,18,65,39,26,31,21,8,0,0,3,4,1.333333333,1,49.656000000000006,3,-22.98532766999961,843.5333282633337,382.266623909999,852.8561289433346,1409.6990881800011,274.7256867333353,834.3244864066664,-76.6177588999987,1687.0666565266674,546.0951770142843,852.8561289433346,1084.3839139846161,171.70355420833454,439.11815074035076,1687.0666565266674,t_2_roi,0.5,0.6,339.8000000000022,272.50000000000017,0.1,67.30000000000045,99.99999999999997,False,0.1,0.8,False,0.0
1031,6,13,25,19,34,7,2,4,3,0,5,7,1.4,0,2338.928,1,240.7983920800007,843.1554242399997,595.4576491333337,1196.9189633066715,1603.9267396033365,618.3254847400058,900.5061662399976,802.6613069333357,1686.3108484799993,850.653784476191,1196.9189633066715,1233.789799694874,386.4534279625036,473.95061381052506,1686.3108484799993,t_2_roi,0.5,0.6,340.40000000000225,273.00000000000017,0.1,67.40000000000045,99.99999999999997,False,0.1,0.4,False,0.0
522,2,2,0,0,0,19,17,17,1,0,0,0,0.0,0,0.0,0,429.50880102333394,841.4826259633355,692.6086313966694,1102.9800107133342,1444.2889956733359,771.8523314700011,535.4431068600015,1431.6960034111132,1682.965251926671,989.440901995242,1102.9800107133342,1110.9915351333352,482.4077071687507,281.812161505264,1682.965251926671,t_2_roi,0.5,0.6,341.0000000000023,273.50000000000017,0.1,67.50000000000044,99.99999999999997,False,0.1,0.1,True,0.1
824,14,30,71,82,58,37,5,3,0,0,0,0,0.0,0,1228.345,4,-623.6670832899936,840.4085574100073,244.3461114166757,331.56439987667363,1256.2085453966738,-71.12783991666309,494.51247555000833,-2078.890277633312,1680.8171148200147,349.0658734523939,331.56439987667363,966.314265689749,-44.45489994791443,260.2697239736886,1680.8171148200147,t_2_roi,0.5,0.6,341.6000000000023,274.00000000000017,0.1,67.60000000000043,99.99999999999997,False,0.1,1.1,False,0.0
544,5,9,6,3,2,36,5,31,0,0,0,0,0.0,0,0.0,0,503.46873042000016,820.1890062266689,689.3301115466697,1116.4077092000007,1455.2767220766684,804.6268146866678,531.3340427466683,1678.2291014000007,1640.3780124533378,984.7573022095282,1116.4077092000007,1119.443632366668,502.89175917916737,279.64949618245697,1678.2291014000007,t_1_roi,0.3,0.4,342.0000000000023,274.3000000000002,0.1,67.70000000000043,99.99999999999997,False,0.1,0.1,True,0.1
1481,3,9,1,0,1,22,7,13,10,0,0,0,0.0,0,0.0,6,459.28576685666667,836.2039206833351,690.7823052400031,1116.5378736999999,1434.5225036933355,790.6556220466672,529.2475483000017,1530.952556188889,1672.4078413666703,986.8318646285759,1116.5378736999999,1103.4788489948735,494.15976377916695,278.5513412105272,1672.4078413666703,t_2_roi,0.5,0.6,342.6000000000023,274.8000000000002,0.1,67.80000000000042,99.99999999999997,False,0.1,1.7,False,0.0
381,14,30,33,31,34,462,259,14,179,8,0,0,0.0,0,4059.704,0,-360.7699619266623,835.5704119700013,412.38625886000506,625.3575086433348,1407.589810480005,170.0063683799999,517.57071234667,-1202.566539755541,1671.1408239400025,589.1232269428644,625.3575086433348,1082.761392676927,106.25398023749995,272.40563807719474,1671.1408239400025,t_2_roi,0.5,0.6,343.2000000000023,275.3000000000002,0.1,67.90000000000042,99.99999999999997,False,0.1,0.1,True,0.1
1461,14,30,27,36,57,74,38,12,20,0,3,3,1.0,2,142.15,3,-530.1143458399947,834.6260110266702,236.57383946333997,603.7341492833375,1325.8279080233376,68.41398916333675,629.7702216333372,-1767.0478194666491,1669.2520220533404,337.9626278047714,603.7341492833375,1019.8676215564135,42.75874322708547,331.458011385967,1669.2520220533404,t_2_roi,0.5,0.6,343.80000000000234,275.8000000000002,0.1,68.00000000000041,99.99999999999997,False,0.1,0.8,False,0.0
517,7,13,16,10,8,20,4,5,0,0,3,5,1.6666666669999999,1,1612.719,3,312.1707285466701,834.0535485866676,602.943638446669,1309.895375536672,1547.9608514533365,596.3640147400057,728.677558880001,1040.569095155567,1668.1070971733352,861.3480549238128,1309.895375536672,1190.7391165025665,372.72750921250355,383.51450467368477,1668.1070971733352,t_2_roi,0.5,0.6,344.40000000000236,276.3000000000002,0.1,68.1000000000004,99.99999999999997,False,0.1,0.8,False,0.0
298,13,27,26,18,22,8,0,6,0,0,0,0,0.0,0,12341.045,4,172.40930476999984,833.2333191966658,595.9722087833356,454.3845769433333,1746.1502523700024,598.7406436366658,608.7329625599973,574.6976825666661,1666.4666383933316,851.3888696904795,454.3845769433333,1343.1925018230786,374.2129022729161,320.38576976841966,1666.4666383933316,t_2_roi,0.5,0.6,345.0000000000024,276.8000000000002,0.1,68.2000000000004,99.99999999999997,False,0.1,1.1,False,0.0
659,14,30,69,64,109,161,20,7,0,0,8,8,1.0,1,13099.955,3,-832.7244745799971,832.7314676133356,82.6017014866702,404.91123125333803,1122.486046060002,-206.0817154166671,797.3668097866665,-2775.748248599991,1665.462935226671,118.00243069524315,404.91123125333803,863.45080466154,-128.80107213541692,419.6667419929824,1665.462935226671,t_2_roi,0.5,0.6,345.6000000000024,277.3000000000002,0.1,68.3000000000004,99.99999999999997,False,0.1,0.8,False,0.0
44,14,29,16,14,16,21,2,12,0,0,14,14,1.0,1,6695.174,7,-537.3322729966649,832.7008629500025,244.2852705833393,537.6456056566713,1070.2572693533366,228.98410468666958,653.0561646066708,-1791.1075766555496,1665.401725900005,348.978957976199,537.6456056566713,823.2748225794896,143.11506542916848,343.71377084561624,1665.401725900005,t_2_roi,0.5,0.6,346.20000000000243,277.8000000000002,0.1,68.40000000000039,99.99999999999997,False,0.1,2.0,False,0.0
707,12,18,11,11,7,402,6,11,0,0,17,24,1.411764706,0,62.32899999999999,1,-5.570889046667162,831.4773985800008,411.39633395333334,1258.3322638633367,1151.4482152266687,578.5390318033374,921.6255932333348,-18.569630155557206,1662.9547971600016,587.709048504762,1258.3322638633367,885.7293963282067,361.58689487708585,485.0661017017552,1662.9547971600016,t_2_roi,0.5,0.6,346.80000000000246,278.3000000000002,0.1,68.50000000000038,99.99999999999997,False,0.1,0.4,False,0.0
1826,11,26,0,7,26,112,81,4,699,0,8,19,2.375,0,0.0,4,-54.19454387666519,830.8324733766667,361.592464113336,1213.9978735766724,1217.3918787066696,583.9823170766704,882.8870133666687,-180.648479588884,1661.6649467533334,516.5606630190515,1213.9978735766724,936.4552913128227,364.988948172919,464.6773754561415,1661.6649467533334,t_2_roi,0.5,0.6,347.4000000000025,278.8000000000002,0.1,68.60000000000038,99.99999999999997,False,0.1,1.1,False,0.0
644,9,25,2,2,4,14,3,17,0,0,1,1,1.0,0,1155.077,3,400.8369681933336,830.4224232100023,653.2739246966697,983.2983087000003,1377.2552892833344,765.0007347833334,436.4851084866668,1336.123227311112,1660.8448464200046,933.2484638523854,983.2983087000003,1059.427145602565,478.1254592395834,229.72900446666674,1660.8448464200046,t_2_roi,0.5,0.6,348.0000000000025,279.3000000000002,0.1,68.70000000000037,99.99999999999997,False,0.1,0.8,False,0.0
168,2,10,21,17,34,11,11,3,0,0,8,16,2.0,4,2631.6,0,46.69062228999883,830.3722118233336,420.0268984733329,1249.5468395933385,1314.4055472766713,549.4184767866692,966.4254653200014,155.63540763332944,1660.7444236466672,600.0384263904756,1249.5468395933385,1011.081190212824,343.38654799166824,508.6449817473692,1660.7444236466672,t_2_roi,0.5,0.6,348.6000000000025,279.8000000000002,0.1,68.80000000000037,99.99999999999997,False,0.1,0.1,True,0.1
1067,4,4,30,21,12,3,0,5,1,2,2,3,1.5,0,0.0,5,497.96081090000513,369.6316242133348,396.5783533633344,850.7480642200021,1574.3104062833322,676.4971789466698,539.73076605,1659.8693696666837,739.2632484266696,566.5405048047634,850.7480642200021,1211.0080048333325,422.8107368416686,284.06882423684215,1659.8693696666837,t_1_roi,0.3,0.4,349.0000000000025,280.1000000000002,0.1,68.90000000000036,99.99999999999997,False,0.1,1.4,False,0.0
911,14,30,49,61,59,79,29,4,0,0,3,3,1.0,0,26270.806,1,-697.296239453328,829.9018739200073,225.7903692700084,367.8267603266759,1226.7761203333391,-92.51217896999695,647.359299450005,-2324.32079817776,1659.8037478400147,322.5576703857263,367.8267603266759,943.6739387179531,-57.82011185624809,340.7154207631605,1659.8037478400147,t_2_roi,0.5,0.6,349.6000000000025,280.6000000000002,0.1,69.00000000000036,99.99999999999997,False,0.1,0.4,False,0.0
1373,14,30,96,80,112,328,263,6,6,0,3,3,1.0,0,31486.109,4,-697.296239453328,829.9018739200073,225.7903692700084,367.8267603266759,1226.7761203333391,-92.51217896999695,647.359299450005,-2324.32079817776,1659.8037478400147,322.5576703857263,367.8267603266759,943.6739387179531,-57.82011185624809,340.7154207631605,1659.8037478400147,t_2_roi,0.5,0.6,350.20000000000255,281.1000000000002,0.1,69.10000000000035,99.99999999999997,False,0.1,1.1,False,0.0
1965,11,27,50,36,50,0,0,5,0,0,1,1,1.0,1,12959.775,1,246.8455280566673,829.363802729998,458.4503835166684,376.3210042566684,1673.1288991133338,531.8834599766665,612.7525062933296,822.8184268555576,1658.727605459996,654.9291193095263,376.3210042566684,1287.0222300871799,332.42716248541655,322.5013191017524,1658.727605459996,t_2_roi,0.5,0.6,350.80000000000257,281.6000000000002,0.1,69.20000000000034,99.99999999999997,False,0.1,0.4,False,0.0
1188,13,17,13,11,10,7,4,5,0,0,2,5,2.5,2,0.0,5,93.57166764333715,827.0802363833342,515.4530940400006,1213.6818222366694,1604.834737903338,450.08409628667283,586.9180488466659,311.90555881112385,1654.1604727666684,736.3615629142865,1213.6818222366694,1234.4882599256446,281.3025601791705,308.90423623508735,1654.1604727666684,t_2_roi,0.5,0.6,351.4000000000026,282.1000000000002,0.1,69.30000000000034,99.99999999999997,False,0.1,1.4,False,0.0
1316,13,27,19,15,19,1,0,7,0,0,8,9,1.125,1,8468.495,7,152.5012532166679,826.6844046866639,412.1017010633353,496.7498995166675,1679.0401013533376,668.5943340099998,798.5064191333307,508.33751072222634,1653.3688093733278,588.7167158047648,496.7498995166675,1291.5693087333366,417.87145875624987,420.26653638596355,1653.3688093733278,t_2_roi,0.5,0.6,352.0000000000026,282.6000000000002,0.1,69.40000000000033,99.99999999999997,False,0.1,2.0,False,0.0
248,5,9,0,3,4,7,1,27,0,0,2,2,1.0,1,0.0,6,494.4835475633345,535.5962302466684,363.89860043000414,747.3447767833336,1422.1033647266681,720.1864817933338,404.37557869666847,1648.2784918777818,1071.1924604933367,519.8551434714345,747.3447767833336,1093.9256651743601,450.1165511208336,212.829251945615,1648.2784918777818,t_1_roi,0.3,0.4,352.4000000000026,282.9000000000002,0.1,69.50000000000033,99.99999999999997,False,0.1,1.7,False,0.0
265,11,25,15,14,20,15,3,9,4,0,7,13,1.857142857,0,0.0,1,-43.739656873331114,822.4735870100003,432.3608383133314,1199.2334171533375,1290.0427950233345,520.3046843266701,811.001930416669,-145.79885624443705,1644.9471740200006,617.6583404476163,1199.2334171533375,992.3406115564111,325.19042770416877,426.84312127193107,1644.9471740200006,t_2_roi,0.5,0.6,353.0000000000026,283.4000000000002,0.1,69.60000000000032,99.99999999999997,False,0.1,0.4,False,0.0
