c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,ID,A1_value_gain,A2_value_gain,A3_value_gain,A4_value_gain,A5_value_gain,A6_value_gain,A7_value_gain
13,26,26,65,70,6,0,13,0,0,21,41,1.952380952,13,0,0,697,124.8898526,-942.1926331,-2852.946005,-227.0923968,599.4670046,-546.1908036,-204.3292986
14,30,12,14,25,25,7,3,87,6,29,65,2.24137931,2,6153.369,0,698,124.8898526,3101.621018,323.3044797,932.4725869,599.4670046,3520.290046,2365.330941
13,20,32,33,43,45,28,4,0,0,10,16,1.6,4,7165.174,3,699,4834.166724,3711.384935,4422.695293,3193.752769,7732.261087,3520.290046,1650.958762
9,24,18,19,19,0,0,5,0,0,16,20,1.25,1,5892.324,4,700,4834.166724,3711.384935,4422.695293,-1076.277429,-2659.948458,3520.290046,-525.9189828
14,30,37,44,94,1,0,5,0,0,30,122,4.066666667,7,5813.842,0,701,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,702,-1511.451187,-1082.741078,1448.706815,-421.9358314,1759.319369,-70.52760062,-893.9239651
14,26,109,116,136,404,98,4,13,21,2,2,1,1,38309.263,7,703,124.8898526,1104.935033,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
9,17,1,1,1,34,18,11,240,6,0,0,0,0,0,4,704,349.2260435,3101.621018,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762
10,23,0,1,1,0,0,11,0,0,23,31,1.347826087,1,0,2,705,-874.6775238,170.0850332,323.3044797,932.4725869,599.4670046,299.7999742,-207.5322673
12,28,17,21,26,134,73,9,181,0,3,6,2,0,2343.971,0,706,524.4545172,-588.1997138,1331.348452,-2550.693724,-492.6130005,-546.1908036,-2438.982267
12,18,11,11,7,402,6,11,0,0,17,24,1.411764706,0,62.329,1,707,124.8898526,-1082.741078,323.3044797,-227.0923968,599.4670046,761.5297225,240.3578818
14,30,47,44,50,4,2,5,0,0,0,0,0,0,7343.569,5,708,124.8898526,190.4266132,323.3044797,-227.0923968,-375.3436775,1074.45138,2365.330941
2,10,13,17,67,5,2,3,0,0,6,11,1.833333333,2,24681.007,4,709,124.8898526,838.9489081,323.3044797,932.4725869,-492.6130005,299.7999742,-207.5322673
14,30,80,86,113,22,2,8,0,0,30,445,14.83333333,7,33620.909,7,710,1788.118935,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
2,5,0,0,0,3,2,37,0,0,1,1,1,1,0,2,711,124.8898526,-1082.741078,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
14,30,20,27,30,29,11,5,143,5,0,0,0,0,235.533,4,712,124.8898526,838.9489081,742.2291416,406.6208889,1322.492043,1074.45138,3448.646477
1,3,1,0,0,5,0,9,0,0,0,0,0,0,0,5,713,124.8898526,436.8222744,323.3044797,932.4725869,599.4670046,2043.412915,2365.330941
14,30,157,176,191,9,5,12,0,0,22,61,2.772727273,5,0,0,714,124.8898526,-356.6506163,323.3044797,-227.0923968,176.7262311,-70.52760062,240.3578818
13,29,5,14,26,179,49,10,463,0,20,175,8.75,1,13.213,5,715,124.8898526,-249.3268403,-459.2245904,-227.0923968,176.7262311,-546.1908036,-204.3292986
14,30,69,58,71,25,7,16,0,0,29,36,1.24137931,1,1951.362,7,716,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,18,17,19,268,58,11,1270,17,0,0,0,0,0,3,717,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,54,48,54,5,1,5,0,0,29,32,1.103448276,1,2358.308,5,718,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,719,124.8898526,190.4266132,-271.138657,-6.050387741,-35.5484398,299.7999742,517.2332925
9,19,30,23,17,13,8,5,0,0,4,4,1,1,960.284,5,720,124.8898526,4315.200358,2476.936536,2080.846259,1322.492043,3520.290046,1650.958762
14,30,227,224,323,1174,0,14,1997,84,28,62,2.214285714,4,5750.166,4,721,124.8898526,717.5380186,-459.2245904,-227.0923968,176.7262311,-546.1908036,-204.3292986
0,0,0,0,0,0,0,37,0,0,0,0,0,0,2327.041,5,722,124.8898526,-249.3268403,-257.2928285,932.4725869,-375.3436775,299.7999742,-204.3292986
14,30,11,9,18,6,0,29,4,0,28,39,1.392857143,0,5259.076,5,723,124.8898526,190.4266132,323.3044797,932.4725869,-375.3436775,1074.45138,2365.330941
14,29,4,7,8,0,0,12,0,0,29,68,2.344827586,2,379.317,4,724,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,29,34,45,267,37,13,0,0,27,39,1.444444444,4,8042.37,1,725,124.8898526,-3321.072145,323.3044797,-6.050387741,176.7262311,3520.290046,877.2049144
14,30,50,44,52,433,107,7,2896,1,11,21,1.909090909,0,5173.746,2,726,524.4545172,-588.1997138,323.3044797,-2550.693724,599.4670046,761.5297225,240.3578818
14,30,107,90,109,3,1,24,0,0,29,45,1.551724138,2,4843.751,2,727,124.8898526,-356.6506163,323.3044797,-1663.265944,599.4670046,977.759175,517.2332925
14,30,48,93,125,1109,1027,5,30,0,13,30,2.307692308,0,40857.431,5,728,124.8898526,190.4266132,323.3044797,932.4725869,-375.3436775,977.759175,517.2332925
6,19,7,11,17,13,3,4,0,0,5,5,1,0,2497.574,4,729,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
12,27,62,54,54,39,31,4,0,0,9,19,2.111111111,4,5741.366,0,730,124.8898526,3101.621018,323.3044797,932.4725869,599.4670046,-70.52760062,240.3578818
14,30,70,59,65,34,18,8,0,0,11,17,1.545454545,1,5856.159,0,731,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
14,30,7,13,22,1,1,12,0,0,29,50,1.724137931,3,528.368,4,732,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,3,3,4,2,1,7,0,0,30,32,1.066666667,0,187.199,5,733,124.8898526,-295.3529355,-2852.946005,932.4725869,599.4670046,-546.1908036,-204.3292986
6,20,46,23,64,26,2,5,579,0,16,39,2.4375,4,905.186,4,734,124.8898526,1104.935033,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762
14,30,40,44,39,6,0,11,0,0,8,8,1,1,13246.179,3,735,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,17,35,54,7,5,14,105,0,26,45,1.730769231,11,3059.075,1,736,124.8898526,-1082.741078,323.3044797,932.4725869,599.4670046,299.7999742,-207.5322673
0,0,0,0,0,0,0,15,0,0,1,3,3,0,0,0,737,124.8898526,-356.6506163,323.3044797,932.4725869,-375.3436775,-546.1908036,517.2332925
6,15,6,3,6,1,1,7,0,0,1,2,2,0,0,5,738,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
13,26,109,74,59,3,2,4,778,0,22,34,1.545454545,1,0,2,739,-874.6775238,-588.1997138,323.3044797,-1076.277429,599.4670046,761.5297225,240.3578818
10,22,4,7,8,1,0,7,0,0,18,20,1.111111111,0,44.07,3,740,124.8898526,1644.313426,1331.348452,-227.0923968,599.4670046,-546.1908036,1439.555863
0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,2,741,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,977.759175,517.2332925
7,15,52,58,85,9,5,5,0,0,13,18,1.384615385,1,0,5,742,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,-70.52760062,240.3578818
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,743,124.8898526,-356.6506163,742.2291416,2080.846259,1322.492043,1074.45138,1650.958762
14,30,130,150,177,13,0,3,0,0,0,0,0,0,1648.651,2,744,124.8898526,-295.3529355,323.3044797,-227.0923968,599.4670046,-546.1908036,-207.5322673
10,25,12,7,8,0,0,5,0,0,12,15,1.25,1,1151.892,6,745,124.8898526,-295.3529355,323.3044797,-227.0923968,599.4670046,-546.1908036,517.2332925
14,30,13,15,14,16,9,5,0,0,30,252,8.4,2,5780.023,0,746,-2927.268794,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
9,20,0,0,0,21,7,4,0,0,10,14,1.4,0,67.028,0,747,124.8898526,-356.6506163,-271.138657,-6.050387741,176.7262311,-70.52760062,240.3578818
14,30,10,9,10,8,2,7,0,0,29,35,1.206896552,1,1568.555,4,748,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,4,749,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,29,25,26,26,14,7,4,29,0,7,9,1.285714286,0,0,0,750,124.8898526,1104.935033,742.2291416,406.6208889,1322.492043,-546.1908036,1650.958762
14,30,19,19,30,2,0,10,0,0,28,45,1.607142857,2,0,3,751,124.8898526,-356.6506163,323.3044797,932.4725869,-375.3436775,-70.52760062,240.3578818
2,2,1,0,0,0,0,10,0,0,1,7,7,0,0,4,752,124.8898526,1747.844471,-74.49924642,2080.846259,1322.492043,3520.290046,1650.958762
11,16,46,63,51,0,0,9,0,0,7,9,1.285714286,0,0,6,753,124.8898526,1644.313426,-271.138657,932.4725869,599.4670046,-546.1908036,-207.5322673
12,28,56,46,66,49,12,17,5,0,21,32,1.523809524,1,71.223,3,754,124.8898526,-356.6506163,323.3044797,-6.050387741,176.7262311,1074.45138,1070.901566
1,3,0,0,0,0,0,10,0,0,0,0,0,0,0,7,755,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
7,16,1,1,6,7,6,5,0,0,9,11,1.222222222,1,864.366,5,756,124.8898526,1104.935033,742.2291416,406.6208889,1322.492043,6036.039715,3448.646477
11,25,3,2,3,11,2,5,0,0,25,34,1.36,0,0,4,757,124.8898526,-356.6506163,742.2291416,406.6208889,1322.492043,1074.45138,3448.646477
10,20,26,20,19,5,2,9,0,0,4,6,1.5,2,614.149,2,758,124.8898526,127.5414924,-271.138657,-6.050387741,-35.5484398,299.7999742,517.2332925
7,10,1,1,0,1,0,5,0,0,1,1,1,0,0,6,759,124.8898526,-3321.072145,323.3044797,932.4725869,599.4670046,3520.290046,2365.330941
7,14,30,18,14,38,13,5,0,0,0,0,0,0,0,0,760,4834.166724,-588.1997138,323.3044797,-1076.277429,599.4670046,3520.290046,2365.330941
6,14,0,0,1,4,2,8,0,0,2,2,1,0,105.622,7,761,124.8898526,-249.3268403,-781.7652567,-438.7345687,-375.3436775,-546.1908036,-204.3292986
8,15,38,26,26,11,3,12,0,0,15,24,1.6,2,7074.839,3,762,1788.118935,380.6326524,-74.49924642,1167.104395,-383.6288149,761.5297225,1959.988243
14,30,14,17,22,13,1,6,0,0,30,107,3.566666667,6,4114.3,0,763,124.8898526,-249.3268403,-781.7652567,-227.0923968,176.7262311,-546.1908036,-204.3292986
1,3,3,1,3,8,0,9,0,0,2,4,2,0,2890.185,5,764,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,47,39,29,25,9,5,0,0,24,32,1.333333333,3,13927.864,7,765,124.8898526,436.8222744,323.3044797,932.4725869,176.7262311,-546.1908036,517.2332925
14,29,5,5,5,24,1,5,0,0,29,88,3.034482759,4,1620.575,0,766,124.8898526,-356.6506163,-271.138657,-1663.265944,-375.3436775,1074.45138,1070.901566
8,9,18,25,17,49,11,8,0,0,6,16,2.666666667,4,0,5,767,124.8898526,3101.621018,323.3044797,-227.0923968,599.4670046,977.759175,517.2332925
14,30,27,29,37,2,1,5,0,0,29,109,3.75862069,1,11652.8,5,768,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
1,5,0,0,0,0,0,5,0,0,1,1,1,0,0,4,769,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
6,13,9,17,27,19,2,2,0,0,3,3,1,1,4833.099,0,770,124.8898526,-356.6506163,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762
7,16,5,5,7,457,16,13,0,0,0,0,0,0,0,7,771,124.8898526,-249.3268403,-459.2245904,-6.050387741,176.7262311,-546.1908036,-204.3292986
9,25,15,33,98,412,0,14,0,0,8,8,1,0,6125.164,5,772,124.8898526,127.5414924,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
10,26,0,14,19,0,0,17,0,0,13,34,2.615384615,0,0,6,773,-874.6775238,380.6326524,-271.138657,530.7908473,599.4670046,761.5297225,240.3578818
7,13,33,34,40,7,5,12,2,0,6,10,1.666666667,2,16899.394,1,774,124.8898526,729.3458261,323.3044797,-227.0923968,176.7262311,-1483.580191,-207.5322673
7,16,0,2,3,42,26,19,41,2,3,3,1,0,0,1,775,124.8898526,-356.6506163,-271.138657,932.4725869,599.4670046,1074.45138,2365.330941
6,9,1,12,11,0,0,3,0,0,0,0,0,0,0,1,776,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
3,4,1,0,0,0,0,12,0,0,0,0,0,0,0,2,777,124.8898526,-295.3529355,323.3044797,932.4725869,599.4670046,299.7999742,-207.5322673
1,3,0,0,0,5,0,7,0,0,2,7,3.5,0,0,7,778,124.8898526,1747.844471,4422.695293,406.6208889,4563.048435,6036.039715,6285.66289
13,29,16,17,26,5,5,4,0,0,0,0,0,0,2818.79,1,779,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,-70.52760062,240.3578818
14,30,19,17,28,35,27,4,0,0,29,148,5.103448276,5,0,1,780,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,27,22,35,1770,32,14,62,0,4,10,2.5,4,0,7,781,-874.6775238,-588.1997138,323.3044797,530.7908473,599.4670046,761.5297225,3138.29535
14,30,46,41,43,11,5,7,0,0,5,6,1.2,1,7243.252,5,782,124.8898526,127.5414924,742.2291416,-1663.265944,176.7262311,1074.45138,1070.901566
3,9,0,0,0,39,9,6,0,0,0,0,0,0,227.918,1,783,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,-70.52760062,-1815.377758
14,25,15,11,7,3,3,3,0,0,26,159,6.115384615,3,1366.035,5,784,124.8898526,-249.3268403,-257.2928285,-6.050387741,-35.5484398,299.7999742,-204.3292986
8,16,38,41,63,12,1,9,0,0,1,1,1,1,17204.367,6,785,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,57,47,58,20,6,19,0,0,19,25,1.315789474,3,14518.255,6,786,124.8898526,-295.3529355,323.3044797,932.4725869,-375.3436775,2043.412915,2365.330941
14,30,53,63,106,34,5,8,0,0,30,153,5.1,8,37.182,7,787,124.8898526,436.8222744,323.3044797,932.4725869,176.7262311,-546.1908036,517.2332925
14,30,36,29,37,824,459,7,9,0,15,26,1.733333333,5,3763.09,3,788,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
11,24,2,2,6,95,47,16,625,1,0,0,0,0,0,7,789,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
1,1,0,0,0,1,0,11,0,0,1,2,2,0,0,4,790,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,-70.52760062,240.3578818
14,30,11,10,11,5,0,7,0,0,30,175,5.833333333,1,3526.868,2,791,124.8898526,-356.6506163,-74.49924642,2080.846259,1322.492043,-70.52760062,1650.958762
14,30,41,53,57,0,0,5,0,0,19,23,1.210526316,0,10235.158,5,792,1205.225628,3711.384935,1390.669249,1167.104395,-383.6288149,761.5297225,13.85384394
14,30,99,89,98,49,23,5,0,0,26,39,1.5,0,11660.773,2,793,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,26,299,278,215,3,2,5,12,0,14,40,2.857142857,10,24541.329,3,794,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
12,28,12,22,31,0,0,46,74,26,3,3,1,1,0,6,795,124.8898526,3101.621018,323.3044797,-1663.265944,599.4670046,-70.52760062,240.3578818
13,26,11,9,7,16,5,10,118,0,22,33,1.5,1,2446.168,3,796,2547.420966,380.6326524,4422.695293,-1663.265944,599.4670046,-546.1908036,517.2332925
14,30,98,96,111,23,7,5,0,0,11,11,1,2,16537.862,1,797,124.8898526,190.4266132,-271.138657,-6.050387741,176.7262311,1074.45138,877.2049144
14,29,10,10,15,24,2,6,0,0,21,34,1.619047619,1,3106.863,1,798,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
7,11,2,2,3,8,0,5,0,0,0,0,0,0,0,1,799,-2927.268794,1644.313426,-271.138657,932.4725869,599.4670046,761.5297225,2365.330941
14,21,272,240,181,0,0,4,0,0,21,535,25.47619048,5,21781.723,0,800,124.8898526,-249.3268403,-257.2928285,932.4725869,-375.3436775,299.7999742,-204.3292986
11,27,8,37,72,5,0,4,0,0,4,7,1.75,0,627.627,4,801,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,-207.5322673
14,30,7,5,4,4,3,3,0,0,30,41,1.366666667,1,1502.543,4,802,2547.420966,4315.200358,3618.48549,3193.752769,1375.892765,761.5297225,604.8433211
14,30,17,29,32,14,1,9,0,0,30,147,4.9,2,2762.512,7,803,124.8898526,838.9489081,-271.138657,932.4725869,599.4670046,-70.52760062,3138.29535
14,30,0,0,0,0,0,13,0,0,30,33,1.1,0,73.766,4,804,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
13,26,58,113,152,18,2,4,0,0,16,21,1.3125,5,18309.465,6,805,1788.118935,1104.935033,742.2291416,2080.846259,1322.492043,1074.45138,1650.958762
14,30,30,20,16,20,8,17,0,0,30,110,3.666666667,4,6329.499,4,806,124.8898526,-249.3268403,-781.7652567,-227.0923968,176.7262311,-546.1908036,-204.3292986
4,4,0,0,0,2,0,4,0,0,0,0,0,0,0,5,807,124.8898526,2641.821001,-459.2245904,932.4725869,176.7262311,-546.1908036,-204.3292986
7,14,8,15,21,5,2,7,0,0,11,37,3.363636364,1,4811.473,2,808,2547.420966,-588.1997138,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
14,28,128,105,139,7,5,5,0,0,24,63,2.625,4,0,1,809,124.8898526,838.9489081,1448.706815,-421.9358314,1759.319369,-70.52760062,-893.9239651
14,26,56,41,27,1,0,5,0,0,13,18,1.384615385,4,8458.957,1,810,124.8898526,4315.200358,742.2291416,2080.846259,1322.492043,1074.45138,1650.958762
6,9,0,2,3,4,3,13,0,0,2,3,1.5,1,0,5,811,124.8898526,127.5414924,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,30,2,6,18,49,37,4,0,5,26,33,1.269230769,1,4396.114,5,812,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,299.7999742,517.2332925
14,28,72,81,73,289,61,5,0,0,23,39,1.695652174,1,5930.181,6,813,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
13,27,15,28,44,13,0,31,0,0,4,7,1.75,1,7352.625,7,814,-2927.268794,170.0850332,323.3044797,-227.0923968,599.4670046,-546.1908036,-207.5322673
5,6,0,1,2,4,0,9,0,0,0,0,0,0,0,0,815,524.4545172,-588.1997138,323.3044797,530.7908473,599.4670046,761.5297225,240.3578818
2,2,2,6,3,2,0,13,0,0,2,3,1.5,1,0,0,816,124.8898526,-356.6506163,-271.138657,932.4725869,599.4670046,-70.52760062,240.3578818
10,24,0,0,1,1,0,4,0,0,24,29,1.208333333,2,0,5,817,124.8898526,1104.935033,742.2291416,406.6208889,1322.492043,-546.1908036,1650.958762
11,21,21,21,19,28,17,3,0,0,5,5,1,0,13856.768,0,818,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,-546.1908036,517.2332925
6,11,19,10,8,5,5,5,0,0,4,4,1,0,0,1,819,124.8898526,190.4266132,-271.138657,3671.960238,176.7262311,-546.1908036,517.2332925
14,30,100,87,105,1,0,13,0,0,30,182,6.066666667,12,11288.997,0,820,1788.118935,729.3458261,323.3044797,-6.050387741,176.7262311,-70.52760062,-1815.377758
12,28,5,12,32,7,0,3,0,0,24,82,3.416666667,3,1862.222,1,821,124.8898526,1104.935033,2476.936536,406.6208889,1322.492043,1074.45138,1650.958762
6,6,52,26,15,0,0,11,0,0,6,21,3.5,3,7150.368,2,822,124.8898526,436.8222744,323.3044797,932.4725869,599.4670046,977.759175,-207.5322673
3,5,1,14,15,25,11,12,130,0,1,5,5,1,10508.148,1,823,124.8898526,838.9489081,1448.706815,1167.104395,1759.319369,-70.52760062,1959.988243
14,30,71,82,58,37,5,3,0,0,0,0,0,0,1228.345,4,824,2547.420966,1747.844471,3618.48549,2080.846259,4563.048435,761.5297225,13.85384394
14,29,8,9,10,217,103,16,0,0,28,48,1.714285714,2,3081.592,0,825,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
11,24,0,4,6,6,4,4,0,0,2,3,1.5,0,3508.045,5,826,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,-546.1908036,-204.3292986
3,3,0,2,1,2,0,5,0,0,2,4,2,0,0,3,827,124.8898526,190.4266132,323.3044797,932.4725869,599.4670046,977.759175,-207.5322673
14,29,13,14,22,13,3,9,0,0,29,186,6.413793103,5,9118.704,2,828,124.8898526,-356.6506163,-271.138657,932.4725869,599.4670046,-70.52760062,240.3578818
3,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,829,124.8898526,170.0850332,323.3044797,-227.0923968,599.4670046,761.5297225,240.3578818
6,6,143,71,42,0,0,13,2,0,7,35,5,7,20322.198,2,830,124.8898526,127.5414924,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
5,5,1,15,9,0,0,4,0,0,2,4,2,0,0,6,831,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
13,29,30,28,71,63,21,7,0,0,9,12,1.333333333,3,12605.177,6,832,124.8898526,1104.935033,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
5,11,3,4,5,1,0,5,0,0,6,12,2,6,0,3,833,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,18,19,19,8,2,5,0,0,30,365,12.16666667,7,6904.154,7,834,124.8898526,127.5414924,-271.138657,-6.050387741,176.7262311,1074.45138,877.2049144
7,21,3,4,16,0,0,4,0,0,3,5,1.666666667,2,0,2,835,124.8898526,-356.6506163,323.3044797,932.4725869,-375.3436775,-70.52760062,240.3578818
1,1,0,0,0,4,2,10,0,0,1,1,1,0,0,0,836,-1511.451187,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,14,17,19,7,5,12,0,0,30,96,3.2,1,5597.967,1,837,1205.225628,380.6326524,1390.669249,6214.014062,1375.892765,761.5297225,604.8433211
3,6,0,1,3,3,0,9,0,0,1,1,1,1,1279.812,0,838,124.8898526,-356.6506163,323.3044797,-227.0923968,-375.3436775,-70.52760062,240.3578818
8,10,0,1,1,2,2,14,0,0,10,16,1.6,2,2479.878,4,839,124.8898526,-356.6506163,323.3044797,2464.314513,176.7262311,-70.52760062,240.3578818
14,30,21,18,19,3,0,6,0,0,30,389,12.96666667,2,9214.778,6,840,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,-546.1908036,-207.5322673
14,30,5,9,14,66,36,9,55,0,1,1,1,0,223.993,2,841,124.8898526,1104.935033,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762
14,30,7,8,9,34,15,16,0,0,29,44,1.517241379,1,2734.63,5,842,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
4,4,6,3,1,5,1,7,0,0,0,0,0,0,0,3,843,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,36,48,79,712,335,12,9423,2,25,64,2.56,7,14923.074,7,844,124.8898526,-249.3268403,-459.2245904,-6.050387741,176.7262311,-546.1908036,-204.3292986
14,30,16,15,20,24,12,4,0,0,30,97,3.233333333,1,6515.927,6,845,124.8898526,623.4118897,-1951.416695,932.4725869,599.4670046,-546.1908036,-207.5322673
2,2,23,11,6,0,0,10,0,0,1,1,1,0,0,1,846,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,37,25,22,52,20,8,141,22,30,317,10.56666667,2,11961.189,5,847,124.8898526,190.4266132,323.3044797,932.4725869,-375.3436775,-70.52760062,240.3578818
13,17,8,16,12,4,3,4,0,0,1,1,1,0,0,1,848,124.8898526,-1082.741078,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,32,34,51,5,2,12,0,0,30,897,29.9,6,12482.348,2,849,124.8898526,-356.6506163,-271.138657,-1663.265944,599.4670046,1074.45138,-525.9189828
12,21,52,64,48,23,10,6,0,0,4,6,1.5,0,0,6,850,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
1,2,0,0,0,0,0,17,0,0,0,0,0,0,0,5,851,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,4207.388996,604.8433211
3,4,0,0,0,110,87,12,0,0,0,0,0,0,0,6,852,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-1483.580191,-893.9239651
6,14,6,8,17,1,0,8,0,0,12,28,2.333333333,11,16883.509,6,853,124.8898526,729.3458261,323.3044797,-227.0923968,-375.3436775,-1483.580191,-207.5322673
