exp_group,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6,predict_7
7,-886.62,573.628,-42.913000000000004,501.86199999999997,161.92600000000002,-409.425,1132.08
3,-1183.13,-99.5404,-357.474,-293.33,-164.767,-294.66900000000004,208.222
6,-934.438,136.082,-482.606,1809.07,-221.329,-827.955,1306.32
7,-704.6410000000001,200.93,-124.99600000000001,-619.246,887.462,-228.452,786.607
3,-1240.03,-1009.29,-809.203,-112.225,37.154,80.8724,9.0776
5,-364.27,299.906,179.22400000000002,2129.71,1865.36,218.21099999999998,1067.52
6,-404.44300000000004,552.186,-25.6589,362.05800000000005,900.683,107.115,695.1489999999999
3,-972.3580000000001,-368.374,-858.5989999999999,-70.2755,22.8126,-391.644,-217.261
2,-1083.13,842.2810000000001,-250.31400000000002,-303.472,928.875,-530.289,894.9019999999999
7,-3119.8,-1964.66,-3012.93,1077.71,-1693.68,-1080.7,-311.932
2,-1185.0,-249.24599999999998,-555.29,-850.24,368.461,-163.386,673.035
6,-1248.06,-754.804,-591.503,-169.489,-41.4838,-238.736,101.089
3,-902.3839999999999,-529.003,-299.349,-207.263,225.921,-23.588,258.88599999999997
5,8.62579,188.46099999999998,-159.377,494.33,882.197,356.95599999999996,474.765
3,271.251,187.94099999999997,354.94300000000004,646.725,839.423,550.122,100.786
1,462.19699999999995,114.176,335.949,917.7239999999999,784.541,412.876,296.365
3,-823.2,733.003,23.6969,981.836,388.731,-402.523,791.2260000000001
5,-809.566,571.5459999999999,-312.319,1307.87,1116.64,-822.7660000000001,1001.73
3,-1057.19,136.779,-77.4725,48.5767,218.688,-640.738,672.898
6,-1080.81,-542.414,-553.155,-226.495,-177.592,-378.116,337.68699999999995
4,-866.694,226.00099999999998,-599.755,2933.66,332.811,-948.7760000000001,1126.04
4,-651.7959999999999,749.6439999999999,409.918,373.949,1024.94,-117.44,937.355
7,218.579,156.002,-169.929,659.127,711.449,281.788,333.39
2,-322.89599999999996,306.065,-432.25300000000004,1053.37,615.692,-327.052,598.174
7,67.4812,538.868,-246.821,2513.62,1234.88,-99.6344,1267.7
4,-208.671,86.811,-441.48900000000003,27.5789,927.4730000000001,-60.1103,243.895
6,-599.992,-159.27700000000002,-730.293,-237.283,563.689,-277.022,111.699
3,-883.525,-696.581,-807.263,718.311,547.489,-524.9730000000001,567.22
4,292.723,129.394,327.994,722.297,811.1339999999999,476.43199999999996,236.04
2,220.78599999999997,73.3896,263.35900000000004,683.6210000000001,796.836,363.98,365.18699999999995
7,-555.467,-335.225,-413.66900000000004,702.9580000000001,995.181,165.636,235.92
1,346.161,242.562,231.7,677.863,729.337,493.07800000000003,184.05
1,-1829.38,158.05,-722.795,26.2592,-642.263,-1124.78,658.1289999999999
6,103.86200000000001,23.4367,4.27578,551.7180000000001,810.0210000000001,74.6967,339.01099999999997
6,-914.368,-459.26599999999996,-378.32599999999996,-320.481,199.47799999999998,-11.2585,-7.55337
2,-697.257,-326.857,-896.64,192.75599999999997,140.99,180.005,64.3615
0,-1171.31,-747.3580000000001,-499.46,-311.993,26.95,-302.565,21.1491
0,-1879.95,-2125.99,-559.703,309.871,-463.978,-932.971,438.87199999999996
1,-304.27099999999996,474.036,-246.50900000000001,348.962,744.346,154.105,591.0409999999999
3,-425.36800000000005,59.473,9.35872,277.999,743.077,299.383,151.112
4,204.545,372.02099999999996,-12.7909,241.96200000000002,1145.74,-22.6986,654.578
3,-959.1060000000001,510.436,-223.243,-166.55200000000002,558.016,43.0436,626.539
2,-1879.36,-87.7362,-818.679,-549.669,-261.223,-1075.3,663.97
5,-1266.56,765.972,-91.4304,0.125388,645.186,-886.19,1074.66
7,302.812,72.335,135.33100000000002,508.397,1012.51,514.49,533.323
4,-586.487,178.018,50.0436,1041.09,1379.71,247.851,799.671
7,501.19800000000004,167.745,154.361,179.396,1035.36,229.481,430.37199999999996
7,-613.9730000000001,131.58700000000002,-294.51099999999997,-90.9437,666.534,128.416,432.715
0,-1489.9,-261.61400000000003,-432.42800000000005,-857.8789999999999,240.333,-552.403,325.312
2,-1014.87,343.267,-488.08099999999996,3078.54,-907.85,-1336.88,1085.59
3,-2580.71,-3155.03,-2207.68,-681.62,-351.285,-498.35900000000004,-1107.9
1,-1061.41,-64.7563,-388.61699999999996,1769.25,-334.38,-849.847,1059.65
3,-1758.69,-986.873,-1140.56,785.824,-1913.41,-835.3589999999999,757.202
2,483.82800000000003,214.22400000000002,292.54200000000003,710.202,893.0939999999999,586.2280000000001,36.8721
6,633.23,157.53,517.034,571.7909999999999,1129.33,332.527,412.23900000000003
3,-1936.85,-561.8,-913.3989999999999,1713.48,-1882.7,-1510.29,848.635
2,43.4737,625.244,343.92,884.8539999999999,1204.81,491.934,491.68800000000005
1,-2182.82,-2454.47,-2814.93,-282.445,226.832,-298.64,-640.6
5,-2262.98,-2323.02,-1385.29,-969.421,-309.37,-341.55800000000005,-617.246
2,413.67400000000004,54.8883,54.8194,514.319,917.596,117.023,141.19799999999998
2,-2410.0,-938.221,-1462.07,-135.66,-1826.1,-896.279,420.213
0,-477.944,581.981,198.752,214.64700000000002,1010.68,244.18400000000003,698.355
7,243.57299999999998,-110.1,-252.967,757.145,903.2719999999999,319.45,-207.68099999999998
3,85.4443,-64.9566,-118.054,436.846,677.4939999999999,5.26719,344.259
1,461.71,22.8475,57.5304,658.8960000000001,726.3969999999999,184.179,-104.15299999999999
2,-586.355,866.2289999999999,607.682,1167.03,1061.32,-103.61,1031.77
1,-3262.36,-3067.18,-2806.36,-805.105,-529.442,-826.9069999999999,-1166.82
0,-1015.22,-1055.99,-861.355,-126.04,61.2853,20.3845,-114.13600000000001
3,-1564.75,145.731,-513.528,-661.118,247.00400000000002,-993.788,951.436
4,-449.772,620.222,-90.9428,104.66799999999999,898.8710000000001,214.452,624.369
4,286.97,20.9369,-112.23700000000001,266.888,772.846,348.79699999999997,190.28400000000002
2,-2097.73,-34.5651,-492.905,783.9739999999999,-1546.64,-1285.82,1075.2
4,-1292.33,-109.77600000000001,-745.084,3118.85,-677.685,-910.561,962.178
4,437.926,71.2639,500.392,671.3810000000001,1044.59,457.912,242.544
3,425.11699999999996,200.359,296.7,672.813,885.472,524.0509999999999,70.2223
6,-1173.43,-150.243,-691.5989999999999,1770.83,994.3489999999999,-569.8330000000001,501.37699999999995
5,346.254,120.479,280.48,669.192,802.696,374.91,327.65
0,-250.22,50.4898,-537.278,2766.04,850.5189999999999,-434.635,754.033
0,57.5594,291.54900000000004,240.858,1709.51,1138.77,-256.42900000000003,855.6510000000001
5,-1268.5,-562.741,-721.1160000000001,-491.611,-281.788,-728.623,512.872
5,-478.915,511.292,-448.23800000000006,393.38699999999994,657.2280000000001,38.5201,805.908
1,182.47799999999998,-109.225,20.2957,571.08,749.5,282.671,340.74199999999996
4,-713.174,-60.7788,-666.18,-538.503,473.36800000000005,292.383,708.7719999999999
6,320.342,134.30700000000002,295.964,720.9939999999999,760.513,463.298,192.324
6,228.332,110.29700000000001,-262.461,-67.2685,888.8660000000001,200.505,452.72
3,-1683.66,-1958.59,-975.2589999999999,1600.98,514.651,-850.6189999999999,-91.0776
5,-208.512,676.944,-180.873,344.785,947.915,-146.256,812.37
6,301.475,-63.9341,208.597,587.529,910.245,500.699,220.524
0,-1143.94,-603.202,-452.144,-561.725,265.845,-460.80699999999996,148.255
3,-1015.34,219.821,-181.56099999999998,97.2121,1154.47,-977.457,1041.31
2,417.371,448.895,486.713,739.04,1196.41,382.93300000000005,342.94800000000004
0,-555.352,678.018,-279.17,-478.14,733.0989999999999,-310.098,1005.55
1,-1672.42,352.338,-779.456,-807.698,297.089,-1110.35,209.718
4,341.124,101.68299999999999,44.3623,293.82099999999997,1216.15,391.269,354.844
7,-1620.9,-37.6393,-470.11400000000003,-360.532,543.466,-966.461,909.982
3,426.996,207.058,368.464,619.75,944.175,562.355,67.4908
1,-347.63800000000003,-36.2828,-162.218,-367.26800000000003,1002.52,-103.75399999999999,496.325
4,-343.89599999999996,485.246,59.7035,1744.25,1716.53,51.1929,1252.84
7,82.5052,648.905,478.405,1781.06,1386.84,305.828,742.138
0,-310.415,487.866,-470.695,1606.13,902.186,-598.5830000000001,1116.25
3,-233.533,352.85400000000004,-329.73900000000003,918.784,1419.71,-155.56799999999998,857.332
5,-1648.45,-249.888,-707.823,-605.894,-484.09,-789.8989999999999,709.128
7,-667.5980000000001,334.048,-297.16900000000004,-238.88099999999997,700.409,-202.826,287.033
0,-1465.28,-1728.0,-2402.59,-363.61800000000005,263.036,-483.079,-631.744
0,-2256.92,-489.94,-1325.71,-190.929,-1886.72,-1109.92,548.98
4,-1077.24,-489.80800000000005,-454.975,-378.401,141.73,-192.97400000000002,213.88299999999998
7,69.527,329.36800000000005,359.815,534.337,890.687,503.06800000000004,312.748
1,376.541,25.6026,348.01300000000003,636.8240000000001,848.992,501.97900000000004,205.782
5,-1385.53,-831.038,-708.302,-484.582,105.294,-477.88199999999995,103.884
4,-1525.71,555.7230000000001,-680.507,-565.263,-12.8657,-1294.53,599.3
2,-1979.21,-413.45300000000003,-884.7330000000001,-42.4552,-887.0160000000001,-1401.36,636.8009999999999
1,358.71,160.666,400.35699999999997,610.6,871.507,543.327,176.054
0,117.75,-151.382,-358.43300000000005,919.2760000000001,832.842,276.64,-322.954
0,-101.823,-31.5836,-287.69,496.147,639.775,418.75,412.705
5,-315.13599999999997,80.0351,47.1434,141.989,1054.7,-46.9572,242.065
3,523.326,61.2187,432.51300000000003,681.757,1020.39,432.63300000000004,288.26
2,166.399,241.115,79.0085,801.6410000000001,872.8330000000001,271.783,421.639
3,-1194.06,581.216,10.5015,321.233,610.346,-774.648,1418.1
2,-1206.89,-1158.78,-2132.15,-246.551,767.209,-256.707,-114.749
7,-252.21400000000003,158.776,-132.782,46.1678,665.1339999999999,259.481,222.753
1,278.881,591.531,502.246,650.957,1271.6,398.289,537.689
7,-129.357,-47.0393,-429.79699999999997,376.463,688.8,251.28400000000002,185.229
6,-1668.51,48.2582,-618.992,194.343,-966.2810000000001,-1146.71,1120.2
2,-1076.81,-402.29,-478.07599999999996,-529.063,28.8796,-269.324,202.99400000000003
7,-487.655,-144.644,-440.37800000000004,221.90200000000002,397.35900000000004,44.4394,153.487
5,-2983.51,-3176.22,-2842.01,-435.605,-467.647,-855.451,-1138.04
1,449.64,139.632,105.221,618.399,661.0419999999999,266.007,296.387
3,-2169.99,-951.985,-1230.14,67.3136,-1672.51,-1208.35,508.68
0,106.637,79.1441,267.209,585.7909999999999,1003.93,568.806,262.952
2,-644.3330000000001,563.663,412.57199999999995,334.00199999999995,953.1419999999999,-491.80199999999996,1048.91
1,518.259,256.09,553.703,669.11,1111.05,584.422,325.724
5,-450.371,452.273,501.92699999999996,1991.35,1528.19,246.84400000000002,1054.14
4,-94.8663,-55.1951,-434.23400000000004,516.154,613.92,195.245,304.515
3,287.328,-75.1452,-145.058,820.187,806.1460000000001,311.943,-159.03
5,-18.5667,847.8580000000001,605.063,945.612,1268.73,541.847,941.6310000000001
1,-553.448,-821.802,-897.3969999999999,2267.0,114.137,-650.934,175.054
2,-681.2410000000001,212.225,-443.23400000000004,-148.08100000000002,446.22900000000004,259.659,-70.6307
7,-1759.57,-31.5785,-787.067,8.91473,-972.466,-955.612,873.76
3,145.66899999999998,-98.3506,-292.113,798.273,862.227,217.889,-72.4032
7,427.783,65.0053,-58.0365,554.567,772.3839999999999,186.623,290.469
1,555.661,263.032,411.202,670.7539999999999,1052.09,518.99,143.38299999999998
6,-1276.93,1087.3,-317.413,-337.539,35.0173,-313.443,1115.01
6,-878.427,-440.148,-554.99,-225.805,236.982,-135.264,-95.6492
7,337.89099999999996,-47.5488,3.37385,809.3489999999999,905.2760000000001,329.704,-63.5315
0,-2058.5,-172.358,-781.3389999999999,212.255,-1587.95,-1118.62,771.554
1,-1301.87,86.1287,-503.713,-621.679,557.825,-794.4760000000001,572.566
2,-562.816,438.286,-175.799,403.384,489.621,-169.225,809.078
3,-2643.64,-1016.14,-2486.47,-174.327,-1640.02,-1078.88,-77.0169
3,-1721.09,-28.2746,-575.7330000000001,635.891,-898.217,-677.985,1028.11
6,-116.056,944.315,514.14,769.257,1402.43,546.439,766.7589999999999
0,-248.325,-149.736,5.17285,124.053,792.7739999999999,359.14099999999996,262.467
6,-1063.18,216.707,-527.974,2937.87,10.1076,-832.845,1047.0
3,-2300.9,-858.117,-1143.79,-132.265,-1863.16,-1258.73,593.986
1,306.805,32.7754,-50.2608,484.756,790.564,198.868,332.58099999999996
6,-486.26300000000003,43.4839,114.68700000000001,321.709,938.372,44.2663,292.628
3,-1825.63,414.885,-631.225,569.314,-563.229,-820.664,898.4830000000001
3,-2090.78,-2477.32,-1264.84,-1226.64,-378.50300000000004,-533.6569999999999,-456.902
1,-626.313,931.0189999999999,223.99200000000002,-320.593,487.181,-264.642,1137.66
2,197.088,217.757,-254.797,656.337,724.962,395.634,492.838
2,379.16900000000004,204.207,295.428,700.699,803.422,528.436,60.202
1,-798.5269999999999,303.621,-277.83,-369.087,371.403,-648.448,603.581
3,-1297.72,225.078,-877.46,-183.007,575.434,-348.15,767.191
5,-1191.7,-348.654,-528.909,-405.00199999999995,-143.764,-528.371,515.637
4,-1777.42,-496.05,-817.7310000000001,-345.711,-919.814,-1025.03,69.7107
3,-1403.42,560.984,-220.80200000000002,-336.55,560.244,-695.069,1020.4
6,-239.65900000000002,38.8516,-64.5838,202.56900000000002,785.052,56.0839,19.3408
3,-587.033,-140.16,29.416999999999998,-55.4581,960.028,-415.046,358.20300000000003
5,-995.227,372.966,-227.10299999999998,-125.773,402.39599999999996,-459.93699999999995,429.721
2,-315.858,16.4225,-849.6080000000001,-444.316,703.15,419.856,504.715
4,-1146.42,120.6,-267.783,-258.348,275.435,-86.3007,393.23400000000004
4,-1605.17,-1116.79,-838.077,-1184.0,-181.49400000000003,-196.382,387.087
2,471.676,86.15799999999999,306.08299999999997,578.302,1013.88,527.735,179.926
2,-478.921,133.009,-462.00699999999995,-10.5075,646.2330000000001,73.3585,315.4
2,-816.558,658.8960000000001,-376.48199999999997,-723.2189999999999,420.096,-284.186,1077.15
7,-304.757,272.214,216.975,580.624,987.529,421.35400000000004,614.931
4,-2504.08,-2838.65,-2323.59,-621.731,-192.38099999999997,-457.462,-1307.68
4,-1611.29,-1898.61,-1032.39,-311.143,-291.11,-113.24799999999999,90.0682
6,-794.2739999999999,-183.803,-664.293,-196.96599999999998,171.757,232.398,154.125
5,-305.306,515.553,-486.406,94.5623,641.007,-230.137,849.314
2,-1304.28,118.34,-473.20300000000003,-343.76199999999994,-332.708,-953.9730000000001,551.02
2,459.233,214.34,362.726,664.67,977.31,574.919,49.3403
2,415.07800000000003,214.782,268.66700000000003,674.63,873.5110000000001,501.709,152.787
5,-2328.37,-1700.81,-1522.69,-802.8889999999999,-417.042,-276.42,-519.911
2,-1145.71,-880.2710000000001,-761.2639999999999,534.863,554.55,-517.693,420.102
2,-2401.79,-1009.39,-1537.43,-253.29,-1475.03,-1251.16,340.204
1,-720.967,596.031,-253.44,-275.025,839.566,-284.383,460.587
1,-1905.27,288.532,-738.163,7.804360000000001,-900.503,-1172.52,804.177
1,-893.9789999999999,553.58,-24.9221,-678.555,795.695,-632.901,341.346
4,-946.62,-834.7760000000001,-784.5989999999999,137.23,124.117,42.7151,-48.983999999999995
4,-1915.86,-819.312,-991.551,-667.2289999999999,-770.688,-570.4019999999999,-202.657
0,-1423.12,-385.209,-546.819,-899.2739999999999,-83.4721,-581.0980000000001,819.2180000000001
5,-1383.55,613.685,-501.006,-39.4387,686.3689999999999,-678.092,1088.64
0,83.8242,188.378,-132.749,2713.38,1427.94,-111.075,927.2239999999999
5,-3259.3,-3093.09,-2811.04,-811.4839999999999,-360.689,-799.073,-1033.89
4,-1735.41,-496.62800000000004,-798.2410000000001,-226.48,-27.6708,-191.571,560.839
2,-251.827,531.498,-551.0459999999999,2970.93,956.7410000000001,-823.3810000000001,809.675
5,113.945,108.75399999999999,655.0840000000001,332.216,974.091,45.0475,458.221
6,-1419.11,-1190.72,-1602.36,837.2639999999999,-251.263,-835.819,235.852
0,-38.3456,67.529,-400.99199999999996,708.554,904.2719999999999,451.93199999999996,250.02599999999998
7,-715.807,126.64399999999999,-349.834,-97.6784,524.487,81.8051,375.022
6,-2043.74,-188.69799999999998,-1098.05,-48.2009,-1749.74,-858.2869999999999,764.9
3,-1847.9,-6.11459,-625.935,97.9207,-450.175,-692.201,859.817
5,-1162.31,-877.508,-769.936,-24.9906,78.6499,68.2334,-107.03399999999999
6,-2068.46,-689.3960000000001,-1010.04,231.19400000000002,-825.235,-1215.79,826.993
6,-423.74300000000005,289.603,378.999,962.155,1410.17,401.999,598.0840000000001
0,-2303.18,-2938.89,-1567.03,-729.447,-423.88199999999995,85.6841,-899.951
2,-2416.97,-3099.63,-1457.27,-448.915,-657.525,-490.194,-987.672
0,-1010.27,-878.0830000000001,-1194.72,-598.4730000000001,317.611,102.69,429.082
4,-2218.01,-879.178,-1049.72,-34.9288,-1646.64,-1415.33,674.35
3,470.468,68.3231,408.352,383.184,1101.45,252.15400000000002,393.509
6,-2084.57,-1337.99,-1181.91,1095.53,-589.1990000000001,-645.997,13.4638
4,-1455.36,361.741,-535.932,-769.8760000000001,439.74300000000005,-566.964,601.039
3,374.483,201.46599999999998,278.022,660.697,916.576,533.945,191.59599999999998
5,-605.9490000000001,752.3639999999999,622.879,529.864,1187.44,-112.507,1288.83
6,-180.667,662.15,446.705,749.674,1074.65,227.952,736.025
4,-998.8580000000001,-201.578,-78.7669,658.9639999999999,54.8036,-284.202,1282.28
4,131.636,218.86,274.948,1393.44,2110.99,534.931,349.337
5,392.496,67.3688,-50.5196,697.335,967.5089999999999,234.731,188.644
3,304.29400000000004,176.549,305.967,726.341,761.285,439.17199999999997,200.248
1,576.81,329.337,427.142,687.645,1022.54,549.12,85.3833
2,-951.8,-940.943,-924.331,983.5980000000001,1353.1,-469.111,293.966
0,-554.403,501.535,189.09099999999998,649.188,716.557,-346.941,1193.21
6,232.25599999999997,331.38699999999994,13.999,783.595,946.075,245.86900000000003,294.547
0,-1501.43,145.841,-1119.11,-854.175,-227.543,-794.313,298.876
5,277.108,210.666,384.695,613.4,943.8580000000001,366.01199999999994,199.43900000000002
2,-2048.81,-471.949,-826.565,-129.011,-1051.02,-1088.88,606.5169999999999
4,-1033.53,-72.3744,-313.232,-116.29700000000001,-109.493,83.9346,352.651
0,-893.8919999999999,726.545,-104.325,1373.3,626.957,-679.2460000000001,1635.44
0,177.524,-106.125,-395.51800000000003,727.9960000000001,765.462,325.068,134.22799999999998
0,-253.87,-540.104,-579.4209999999999,1552.35,883.961,-355.481,390.07599999999996
5,-166.84599999999998,91.5791,247.416,95.2599,1275.04,239.96099999999998,240.49200000000002
7,377.767,213.69,324.115,705.7560000000001,1167.43,447.543,123.943
7,348.32,233.94400000000002,361.412,618.2919999999999,962.747,532.544,108.23
7,508.335,11.7478,321.949,594.836,971.055,360.42900000000003,261.256
1,194.93900000000002,562.79,304.788,800.0210000000001,1001.7,417.68300000000005,252.84400000000002
3,389.64300000000003,33.3903,163.32,524.097,992.237,365.69199999999995,79.2393
1,-442.681,193.06599999999997,187.00099999999998,-145.511,808.6,-177.886,342.06800000000004
4,88.0157,771.635,818.188,1112.52,1408.0,565.737,1252.73
7,-964.432,307.85400000000004,-370.785,69.9951,736.2310000000001,-733.943,91.6651
4,-120.589,479.754,187.48,469.11199999999997,923.415,155.174,775.3689999999999
3,-422.62800000000004,88.5984,-735.5419999999999,445.191,445.019,116.46799999999999,-9.776810000000001
4,-1113.76,-780.79,-319.905,-511.795,77.9149,-194.207,140.201
5,466.49300000000005,139.373,322.901,676.1560000000001,1013.19,284.315,96.8527
7,-1012.89,-1111.49,-468.24300000000005,16.1226,-30.6506,-386.375,446.13300000000004
2,351.923,169.078,345.48800000000006,698.395,797.865,468.70599999999996,97.2867
2,-578.2280000000001,-204.43200000000002,-395.154,-414.099,965.221,-318.735,335.186
5,-468.647,504.097,142.048,83.8138,765.6669999999999,25.3179,701.678
4,-881.7460000000001,755.6260000000001,78.9088,955.74,855.477,-299.074,1295.82
6,-1105.22,-166.11,-602.9,-375.62199999999996,220.28,-308.436,11.8629
1,425.11699999999996,200.359,296.7,672.813,885.472,524.0509999999999,70.2223
6,-416.713,564.555,450.52,518.84,1303.74,398.343,706.56
5,-1729.59,-2367.61,-1387.01,-600.298,-267.555,-338.13800000000003,-184.049
4,458.289,54.7806,183.563,581.99,889.052,494.76300000000003,78.5008
6,-632.9580000000001,-879.737,-898.048,342.975,234.50799999999998,406.75,464.35
7,-306.106,999.76,-240.639,993.422,808.683,-334.606,906.628
3,450.392,136.9,387.19800000000004,647.081,971.413,613.42,199.412
1,-1382.3,-233.80900000000003,-254.981,-525.384,259.464,-751.168,767.012
7,-1005.98,218.685,63.3186,907.68,297.105,-687.743,848.987
2,-913.18,-522.612,-954.172,52.6506,1.8324799999999999,53.2681,-42.1863
5,-165.422,475.861,63.3987,816.32,1273.31,257.124,770.836
3,-1333.57,1.68192,-615.94,-604.9580000000001,-163.937,-552.751,975.543
3,-980.748,165.63099999999997,-29.3594,756.3639999999999,-275.365,-643.175,843.9639999999999
5,-856.942,616.069,-5.66753,-303.218,1029.25,-541.035,1228.63
2,-718.585,480.675,-62.2221,1082.29,1295.39,-632.816,925.91
0,-729.1030000000001,568.69,-206.132,244.53900000000002,579.069,-107.07799999999999,815.6289999999999
4,-997.064,-550.7919999999999,-532.3240000000001,-1071.83,256.06,-37.1456,311.107
3,-70.295,1003.49,668.743,1536.72,1253.49,574.865,1165.54
0,331.23699999999997,349.30199999999996,186.44,2824.86,1637.73,55.4123,1121.98
4,-1302.71,322.953,-357.217,-367.82099999999997,126.209,-256.57,342.495
3,542.599,44.2204,54.0014,636.365,824.727,260.997,-100.87799999999999
1,-1520.48,-415.38699999999994,-745.0239999999999,-696.557,46.698,-675.315,609.384
